submission_id,score,language,code_algorithm,text_algorithm,same,code_probability,code_second_algorithm,code_second_probability,text_probability,text_second_algorithm,text_second_probability,description
1314234782,1.79,java,GREEDY_NEIGHBOR_WALK,GEOMETRIC_SCAN,NO,0.96484375,GEOMETRIC_SCAN,0.0177001953125,0.96875,GREEDY_NEIGHBOR_WALK,0.0177001953125,"The program reads the grid dimensions, the maximum number of moves P, and the starting position (L, C). It stores the grid in a 1‑based array `matrix`. It then initializes `max` to the value at the starting cell and keeps two variables `L1` and `C1` that will hold the coordinates of the best cell found.

In a loop that runs exactly P times, the code looks at the four orthogonal neighbours of the starting cell (north, south, west, east). For each neighbour it checks whether its value is larger than the current `max`. If so, it updates `max` and records that neighbour’s coordinates in `L1` and `C1`. The loop does **not** change the current position `L` and `C`; it repeatedly compares the same four neighbours, so after the first iteration the values of `max`, `L1`, and `C1` will never change again.

After the loop finishes, the program outputs the value stored in `matrix[L1][C1]`, which is the maximum value among the starting cell and its four immediate neighbours (or the starting cell itself if all neighbours are smaller). The number of allowed moves P has no effect beyond the redundant iterations."
1314234834,1.79,java,GEOMETRIC_SCAN,GREEDY_NEIGHBOR_WALK,NO,0.71484375,GREEDY_NEIGHBOR_WALK,0.1806640625,1.0,UNKNOWN,0.00014019012451171875,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\) (converted to 0‑based indices). It then reads the \(N\times M\) matrix of diamond values. 

For each of the \(P\) moves it calls the helper `getMax`, which examines the four orthogonal neighbours of the current cell: down \((l+1,c)\), right \((l,c+1)\), left \((l,c-1)\), and up \((l-1,c)\). It keeps a pair \((x,y)\) that initially points to the down neighbour and then updates it whenever a neighbour with a strictly larger value is found. After the loop, the current position \((L,C)\) is updated to the chosen neighbour. 

After performing up to \(P\) such greedy steps, the program outputs the value of the diamond at the final position. If \(P=0\) it simply prints the value at the starting cell. The algorithm therefore moves the piece greedily to the locally highest neighbour at each step, without considering longer‑range possibilities."
1314234943,8.93,java,DP_RADIUS,DFS_RADIUS,NO,0.81640625,DFS_RADIUS,0.076171875,0.4375,DP_RADIUS,0.33984375,"The program reads a rectangular grid of integers and a starting position (L, C) together with a maximum number of moves P. All indices are treated as 1‑based. It keeps two 2‑D arrays of size (N+1)×(M+1): `matrice`, which initially holds the diamond values, and `dp`, which is filled with `Integer.MIN_VALUE` to mark cells whose best reachable value has not yet been computed.

The core routine is the recursive method `helperDiamond(i, j, ramase)`. It is called with the starting coordinates and the remaining number of moves. If no moves are left (`ramase==0`) the method simply returns the value stored in `matrice[i][j]`. Otherwise it looks at the four orthogonal neighbours (north, west, south, east) that stay inside the grid. For each neighbour it first checks whether `dp` already contains a computed result; if not it recurses into that neighbour with one fewer remaining move. The maximum value returned from any neighbour is kept in `max`. After examining all valid neighbours, the method writes this maximum into `matrice[i][j]` (overwriting the original value) and returns it. The `dp` array is never updated after the initial fill, so the memoisation check is ineffective and the same subproblems are recomputed many times.

Finally, `getSolution()` simply calls `helperDiamond(L, C, P)` and the main method prints the returned integer. Thus the program attempts to determine the largest diamond value that can be reached from the starting cell in exactly P moves by exploring all possible paths recursively, but it does so with an ineffective memoisation scheme and by corrupting the original grid values during the search."
1314234951,14.29,cpp,GEOMETRIC_SCAN,DFS_RADIUS,NO,0.640625,DFS_RADIUS,0.0869140625,0.7890625,DP_RADIUS,0.07373046875,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It stores the diamond values in a 1‑based array `a[1001][1001]`. The core of the solution is the recursive function `getMax`, which takes the current coordinates and the remaining number of moves. If no moves are left, it simply returns the value of the current cell. Otherwise, it recursively calls itself for each of the four orthogonal neighbours (north, south, east, west) with one fewer move, and returns the maximum of those four results together with the value of the current cell. The main function invokes `getMax` with the starting position and prints the returned maximum.

Thus the program explores every possible path of length up to \(P\) from the starting cell, considering all four directions at each step, and reports the highest diamond value that can be reached within that number of moves. It does not perform any bounds checking on the recursive calls, so accesses outside the grid would lead to undefined behaviour."
1314235033,12.5,java,DP_RADIUS,DFS_RADIUS,NO,0.60546875,DFS_RADIUS,0.1533203125,0.91796875,DP_RADIUS,0.031494140625,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It stores the diamond values in a 1‑based array `matrice` and initializes a second array `dp` with the sentinel value `Integer.MIN_VALUE`. 

The core routine is the recursive method `helperDiamond(i,j,ramase)`. When the remaining steps `ramase` reach zero, the method simply returns the value stored in `matrice[i][j]` and records it in `dp[i][j]`. For any other case it explores each of the four orthogonal neighbours (north, west, south, east) that stay inside the grid, recursively calling itself with `ramase‑1`. It keeps the maximum value returned from these neighbours in a local variable `max`. After evaluating all valid neighbours, the method overwrites `matrice[i][j]` with this maximum and returns it. The `dp` array is never used to memoise results beyond the base case, so the recursion recomputes many subproblems repeatedly.

The `solve()` method simply calls `helperDiamond(L,C,P)` and prints the returned value, which is intended to be the highest diamond value reachable from the start within at most \(P\) moves. The algorithm therefore performs a depth‑first search of all paths of length exactly \(P\) from the starting cell, propagating the maximum value found along each path back to the start."
1314235252,1.79,java,GEOMETRIC_SCAN,GREEDY_NEIGHBOR_WALK,NO,0.52734375,GREEDY_NEIGHBOR_WALK,0.3203125,1.0,UNKNOWN,0.00070953369140625,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting coordinates \((L,C)\). It stores the grid values in a 1‑based array `matrix`. If no moves are allowed (\(P=0\)), it simply outputs the value at the starting cell.

Otherwise the program first scans the entire matrix to find the global maximum value `maxNum`. It then enters a nested loop that iterates over all rows and columns, but the inner logic actually uses the current position variables `L` and `C` to decide where to move. Starting from the initial cell, it repeatedly compares the value of the current cell (`currentPos`) with the values of its four orthogonal neighbours (north, west, east, south) in that specific order. If a neighbour has a strictly larger value than `currentPos`, the program moves to that neighbour, updates `currentPos`, increments a move counter, and checks whether the new cell contains the global maximum or whether the move limit `P` has been reached. The loop stops as soon as either condition is met, and the value of the last visited cell is printed.

The algorithm therefore performs a greedy walk that always steps to a higher-valued adjacent cell, preferring north, then west, then east, then south, until it has taken at most \(P\) steps or reaches the highest value in the grid. It does not perform any search beyond this local greedy choice and does not handle boundary checks for the neighbours, so it may access out‑of‑bounds indices if the starting position is on an edge."
1314235268,17.86,java,UNKNOWN,DFS_RADIUS,NO,0.34375,GEOMETRIC_SCAN,0.267578125,0.98046875,DP_RADIUS,0.0123291015625,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It stores the diamond values in a 1‑based array `Matrix`. The variable `max` is initialized with the value at the starting cell. 

The core of the algorithm is a depth‑first search implemented by the recursive method `find(i,j,deep,type)`. At each call the current cell’s value is compared with `max` and `max` is updated if larger. The parameter `deep` counts how many moves have been made; recursion stops when `deep` reaches `P`. The parameter `type` encodes the direction of the previous move using two‑digit codes (e.g., 11 for north, 22 for east, 33 for south, 44 for west). Before exploring a neighbour the code checks that the new move does not immediately reverse the previous one by testing the digits of `type`. If the move is allowed, `find` is called recursively with `deep+1` and an updated `type` that reflects the new direction. 

The four directional blocks in `find` handle north, south, east, and west moves respectively, each guarded by bounds checks against the grid edges and the remaining depth. The recursion explores all paths up to length `P` that never backtrack on the immediately preceding step, updating `max` along the way. After the search finishes, the program prints the largest diamond value that can be reached within the allowed moves."
1314235308,1.79,java,GREEDY_NEIGHBOR_WALK,GEOMETRIC_SCAN,NO,0.51171875,UNKNOWN,0.2421875,0.71875,GREEDY_NEIGHBOR_WALK,0.16015625,"The program begins by reading the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then reads an \(N \times M\) matrix of integer diamond values, storing it in a 1‑based array `numbers`. 

After the input, the code enters two nested loops that iterate over every cell of the grid, but the body of these loops ignores the loop indices and always works with the original starting coordinates \((L,C)\). Inside the inner loop it sets `pos` to the value at the starting cell and then performs a loop that runs exactly \(P\) times. In each iteration it compares the value of the cell directly north of the start (`numbers[L-1][C]`) with `pos`, then compares the value of the cell directly south (`numbers[L+1][C]`) with the current maximum `aux`, then the west cell (`numbers[L][C-1]`) with `aux`, and finally the east cell (`numbers[L][C+1]`) but mistakenly compares it again to `numbers[L+1][C]`. The variable `aux` is updated whenever a larger neighbor value is found. 

After completing the \(P\) iterations (which do not change the comparisons), the outer loops finish and the program prints the value stored in `aux`. Thus the output is simply the largest value among the four orthogonal neighbors of the starting cell, regardless of the number of allowed moves or the rest of the grid."
1314235369,50.0,java,GEOMETRIC_SCAN,SORTED_MANHATTAN,NO,0.8125,SORTED_MANHATTAN,0.1806640625,0.921875,GEOMETRIC_SCAN,0.04052734375,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then reads the \(N\times M\) matrix of diamond values, storing each cell’s coordinates and value in a list of `Cell` objects while also keeping the values in a 2‑D array for a fallback output.

After the input is collected, the list of cells is sorted in descending order of their diamond values. The program then scans this sorted list from the highest value downwards. For each cell it computes the Manhattan distance from the starting position \(|L - x| + |C - y|\). If this distance is at most \(P\), the cell is reachable within the allowed moves, so the program immediately prints that cell’s value and terminates. If no cell in the list satisfies the distance condition, the program outputs the value of the diamond at the starting position, which is the only reachable cell when no moves are possible.

Thus the algorithm simply selects the highest‑valued diamond that lies within a Manhattan distance of \(P\) from the start, defaulting to the starting cell’s value if none are reachable."
1314235413,50.0,cpp,GEOMETRIC_SCAN,SORTED_MANHATTAN,NO,0.97265625,SORTED_MANHATTAN,0.02587890625,0.984375,DP_RADIUS,0.0096435546875,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It then reads the \(N\times M\) matrix of diamond values into a 1‑based array `matrix`. While reading, it simultaneously fills a flat array of `point` structs, each holding the row, column, and value of a cell. 

After input, the array of points is sorted in descending order of the diamond value using a custom comparator. The program then scans this sorted list from the highest value downward. For each point it computes the Manhattan distance from the starting cell to the point’s coordinates; if this distance is less than or equal to \(P\), the point is reachable within the allowed moves. The first such point encountered (i.e., the highest‑valued reachable diamond) is printed and the program terminates. 

Thus the algorithm simply enumerates all cells, orders them by value, and selects the first cell whose Manhattan distance from the start does not exceed the move limit. The implementation runs in \(O(NM\log(NM))\) time due to the sort and uses \(O(NM)\) additional memory for the point array. (Note that the loop iterates one index past the last element, which would access an out‑of‑bounds entry.)"
1314235446,3.57,java,GEOMETRIC_SCAN,UNKNOWN,NO,0.859375,UNKNOWN,0.09033203125,0.59765625,GEOMETRIC_SCAN,0.1943359375,"The program reads the grid dimensions, the maximum number of moves \(P\), and the starting position \((L,C)\). It stores the diamond values in a 1‑based 2‑D array `F`. 

The core routine `getResult` begins with the value at the starting cell as the current best (`res`). It then enters a loop that runs at most `P` times, as long as the current coordinates stay inside the grid. In each iteration it looks at the four orthogonal neighbours of the current cell and updates `res` to the largest of those neighbour values. After that, it scans the entire grid to find any cell whose value equals this new `res`; the loop assigns the current coordinates to the last such cell found. The move counter is decremented and the process repeats. 

When the loop finishes (either because no moves remain or the coordinates would leave the grid), the function returns the last recorded maximum value `res`, which is then printed. The algorithm therefore repeatedly climbs to the highest adjacent value and then teleports to an arbitrary cell with that value, ignoring the actual distance that would be required to reach it."
1314235686,12.5,java,GEOMETRIC_SCAN,DFS_RADIUS,NO,0.8828125,UNKNOWN,0.038818359375,0.98046875,DP_RADIUS,0.0123291015625,"The program reads the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It stores the diamond values in a 1‑based array `matrix`. After reading the grid, it calls the recursive method `cautare`, passing the matrix, the current coordinates, the list `sol` that will hold reachable diamond values, and the remaining number of moves.

`cautare` is a depth‑first search that, when the remaining moves reach zero, records the value of the current cell into `sol`. Otherwise it recursively explores the four orthogonal neighbours (north, east, south, west) by decrementing the move counter. The routine does not perform any bounds checking, so it may attempt to access indices outside the array, which would cause a runtime error on invalid inputs.

Once all recursive calls finish, the main routine iterates over the collected values in `sol`, keeping the maximum found. It also compares this maximum with the value of the starting cell, ensuring that the starting position is considered even if no moves are made. Finally, it prints the maximum diamond value that can be reached in at most \(P\) moves."
1314235829,41.07,java,GEOMETRIC_SCAN,BFS_RADIUS,NO,0.69921875,DP_RADIUS,0.0947265625,0.984375,GREEDY_NEIGHBOR_WALK,0.0040283203125,"The program reads the grid dimensions \(N,M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It stores the diamond values in a 1‑based array `mat`. Two auxiliary \( (N+1)\times(M+1)\) arrays, `prev` and `curr`, are used to keep track of which cells can be reached after a given number of steps. Initially only the starting cell is marked in `prev` with its diamond value.

For each remaining move (the outer loop runs \(P\) times, counting down), the program scans every cell. If a cell is marked in `prev` (i.e., reachable in the previous step), it attempts to move to each of its four orthogonal neighbours. For every valid neighbour inside the grid, the neighbour’s entry in `curr` is set to the diamond value stored in `mat`. After processing all cells, `curr` now contains the diamond values of all cells that can be reached in exactly the current number of steps. The program then copies `curr` back into `prev`, clears `curr`, and records the maximum diamond value seen in `prev` as `max_aux`. This maximum is compared with a running `result` that keeps the best value found over all step counts.

If no moves are allowed (\(P=0\)), the program simply outputs the diamond value at the starting cell. Otherwise, after all iterations, it prints the highest diamond value that could be reached in at most \(P\) moves. The algorithm essentially performs a breadth‑first expansion of reachable cells, but instead of storing distances it only keeps the diamond value of each reachable cell, overwriting previous values when a cell is reached again."
1314235938,1.79,java,GEOMETRIC_SCAN,UNKNOWN,NO,0.62109375,UNKNOWN,0.29296875,0.7421875,GEOMETRIC_SCAN,0.166015625,"The program begins by reading the grid dimensions \(N\) and \(M\), the maximum number of moves \(P\), and the starting position \((L,C)\). It stores the diamond values in a 1‑based 2‑dimensional array `numbers`. 

After the input, the code enters a nested loop that iterates over every cell of the grid, but the inner logic never uses the loop indices `i` and `j`; instead it repeatedly works with the fixed starting coordinates `L` and `C`. For each iteration it sets `pos` to the value at the starting cell and then enters a `while` loop that runs at most `P` times. Inside this loop it compares the four orthogonal neighbours of the current position (up, down, left, right) and keeps the largest value found in the variable `aux`. It then scans the entire grid to find any cell whose value equals `aux` and assigns that value to `pos`. The counter `m` is incremented and the loop repeats until `P` moves have been simulated or no further moves are possible. 

When the outer loops finish, the program prints the value stored in `aux`. In effect, the code attempts to simulate moving from the starting cell to the highest‑valued neighbour repeatedly, but it does so incorrectly: it never updates the current coordinates, it scans the whole grid to locate the chosen value, and it repeats this process for every cell in the grid. The final output is simply the value of the last neighbour considered (or the starting value if no moves were made)."
